,county,population,median_home_value,median_gross_rent,median_age,household_income,per_capita_income,caucasian,african_american,native_american,asian,hispanic,state,county_fips_x,pop_density,state_num,percent_african_american,percent_caucasian,percent_asian,percent_native_american,percent_hispanic,republican
1806,Houghton,36360.0,106900.0,662.0,32.7,42852.0,22866.0,33819.0,275.0,104.0,1082.0,572.0,Michigan,61,35.36218382200000,26,0.007563256325632563,0.9301155115511551,0.029757975797579758,0.00286028602860286,0.015731573157315732,0.5424347158218126
1807,Iosco,25247.0,91100.0,639.0,52.6,42102.0,25075.0,24185.0,172.0,200.0,173.0,537.0,Michigan,69,45.75996959600000,26,0.006812690616706935,0.9579355963084722,0.006852299283083139,0.007921733275240622,0.021269853844021074,0.6245789985779507
1808,Lake,11763.0,84400.0,608.0,52.7,34631.0,19012.0,10220.0,939.0,117.0,27.0,311.0,Michigan,85,20.88298464500000,26,0.07982657485335373,0.8688259797670662,0.0022953328232593728,0.009946442234123947,0.026438833630876478,0.5929054054054054
1809,Montmorency,9261.0,100000.0,621.0,55.7,42305.0,23930.0,8958.0,32.0,82.0,7.0,118.0,Michigan,119,17.06316245400000,26,0.0034553503941259045,0.9672821509556203,0.0007558578987150416,0.00885433538494763,0.012741604578339272,0.6983429826312637
1810,Presque Isle,12797.0,102300.0,558.0,54.7,46439.0,26503.0,12353.0,71.0,42.0,60.0,168.0,Michigan,141,19.11594215600000,26,0.005548175353598499,0.9653043682112995,0.004688598890364929,0.0032820192232554503,0.013128076893021801,0.6217788861180382
1811,Kalamazoo,261573.0,153800.0,794.0,34.2,54431.0,30555.0,212284.0,28440.0,689.0,6385.0,12593.0,Michigan,77,471.66376213000000,26,0.10872681813489925,0.8115669430713415,0.02441001173668536,0.0026340639133243873,0.04814334812843833,0.4040728746862604
1812,Mecosta,43264.0,117700.0,660.0,36.5,44460.0,23182.0,40305.0,1250.0,166.0,332.0,958.0,Michigan,107,78.27574222100000,26,0.028892381656804734,0.9316059541420119,0.0076738165680473374,0.0038369082840236687,0.022143121301775148,0.6002446411929171
1813,Marquette,66939.0,149900.0,705.0,39.0,50771.0,26290.0,62426.0,1130.0,558.0,654.0,1001.0,Michigan,103,36.86971995700000,26,0.016881040947728528,0.9325804090291161,0.009770089185676512,0.008335947653834087,0.014953913264315272,0.4441411935953421
1814,Newaygo,48142.0,111200.0,707.0,42.5,46724.0,24005.0,44687.0,657.0,417.0,160.0,2792.0,Michigan,123,58.38691095200000,26,0.013647127248556355,0.9282331436168003,0.0033235013086286404,0.008661875285613393,0.057995097835569775,0.6701855123674911
1815,Osceola,23232.0,93500.0,622.0,43.8,42689.0,22142.0,22347.0,256.0,195.0,70.0,418.0,Michigan,133,41.42781830200000,26,0.011019283746556474,0.9619059917355371,0.003013085399449036,0.008393595041322314,0.017992424242424244,0.6914883589405222
1816,Otsego,24397.0,135500.0,773.0,44.7,52645.0,26829.0,23330.0,133.0,104.0,106.0,412.0,Michigan,137,47.89843330600000,26,0.005451489937287371,0.956265114563266,0.00434479649137189,0.0042628191990818545,0.016887322211747345,0.6592758015632477
1817,Calhoun,134473.0,105300.0,738.0,39.8,47426.0,25652.0,110011.0,14321.0,939.0,3095.0,6885.0,Michigan,25,189.95680754000000,26,0.10649721505432318,0.818089876778238,0.023015772682992125,0.006982814393967562,0.051199869118707844,0.5346847305694203
1818,Cheboygan,25458.0,125100.0,658.0,50.7,46161.0,25876.0,23741.0,220.0,431.0,101.0,351.0,Michigan,31,35.33749038600000,26,0.008641684342839186,0.9325555817424778,0.003967318721030717,0.016929845235289495,0.013787414565166157,0.6350936220011703
1819,Luce,6364.0,83800.0,710.0,44.7,42255.0,20745.0,5066.0,485.0,361.0,17.0,198.0,Michigan,95,6.92823149950000,26,0.07620993086109365,0.7960402262727844,0.0026712759270898804,0.056725329981143935,0.031112507856693904,0.680884063590539
1820,Kent,643140.0,163500.0,871.0,35.1,60351.0,31005.0,513126.0,62203.0,2649.0,19311.0,67179.0,Michigan,81,773.91239313000000,26,0.09671766644898466,0.797844948222782,0.030026121839723856,0.004118854370743539,0.10445470659576453,0.4808166549853334
1821,Macomb,868704.0,157700.0,943.0,40.8,60466.0,31104.0,707875.0,99265.0,2525.0,33769.0,22212.0,Michigan,99,1823.92005600000000,26,0.1142679209489078,0.8148632906030132,0.03887284967031348,0.0029066287250893285,0.025569123660072936,0.5357943488380967
1822,Bay,104786.0,100500.0,655.0,43.3,48005.0,26644.0,99253.0,1779.0,410.0,631.0,5503.0,Michigan,17,233.18956032000000,26,0.016977458820834845,0.947197144656729,0.006021796804916687,0.003912736434256485,0.05251655755539862,0.53472261547464
1823,Saginaw,192778.0,97700.0,760.0,40.8,46919.0,26625.0,144402.0,35973.0,577.0,2451.0,16151.0,Michigan,145,237.96434236000000,26,0.18660324310865348,0.7490585025262219,0.012714106381433566,0.0029930801232505785,0.08378030688149063,0.4820716709075488
1824,Shiawassee,68493.0,115300.0,726.0,42.4,54742.0,27398.0,66193.0,396.0,174.0,196.0,1995.0,Michigan,155,128.29983954000000,26,0.005781612719547983,0.9664199261238374,0.00286160629553385,0.0025404055888922955,0.029127064079540976,0.5637477646506992
1825,Baraga,8507.0,102700.0,550.0,45.0,42444.0,20698.0,6246.0,861.0,775.0,42.0,132.0,Michigan,13,9.13708377180000,26,0.10121076760315034,0.7342188785705889,0.004937110614787822,0.09110144586810862,0.015516633360761726,0.6183381088825215
1826,Charlevoix,26219.0,162900.0,713.0,48.1,53207.0,32559.0,24945.0,140.0,388.0,110.0,504.0,Michigan,29,62.79399096300000,26,0.0053396391929516765,0.9514092833441398,0.004195430794462032,0.014798428620466075,0.019222701094626034,0.5945575433545822
1827,Eaton,109155.0,147300.0,842.0,41.0,62474.0,31982.0,94291.0,7225.0,533.0,2535.0,5793.0,Michigan,45,191.70294512000000,26,0.06619027987723879,0.8638266684989235,0.02322385598460904,0.004882964591635747,0.053071320599148,0.4910798456092919
1828,Delta,36190.0,110500.0,561.0,47.0,46490.0,26852.0,33957.0,106.0,688.0,153.0,461.0,Michigan,41,30.55585850100000,26,0.002928985907709312,0.9382978723404255,0.004227687206410611,0.019010776457584967,0.01273832550428295,0.6013951979234263
1829,Gogebic,15414.0,69900.0,494.0,48.8,38798.0,24325.0,13942.0,701.0,414.0,54.0,207.0,Michigan,53,12.67992811700000,26,0.04547813675879071,0.9045024004152069,0.0035033086804203972,0.026858699883223043,0.013429349941611522,0.5482330468003821
1830,Emmet,33039.0,178300.0,805.0,45.3,54055.0,32455.0,30478.0,229.0,958.0,185.0,532.0,Michigan,47,71.47280094600000,26,0.006931202518236024,0.9224855473833954,0.005599443082417749,0.02899603498895245,0.016102182269439148,0.5646207850228699
1831,Woodruff,6660.0,66200.0,484.0,45.6,31023.0,21276.0,4633.0,1845.0,0.0,91.0,12.0,Arkansas,147,10.77052881200000,05,0.27702702702702703,0.6956456456456457,0.013663663663663663,0.0,0.0018018018018018018,0.5239206534422404
1832,Cleburne,25230.0,132400.0,679.0,49.4,43391.0,26620.0,24473.0,140.0,273.0,152.0,618.0,Arkansas,23,45.00446495000000,05,0.005548949663099485,0.9699960364645264,0.006024573919936584,0.010820451843043996,0.024494649227110584,0.7826230864708316
1833,Cleveland,8226.0,83000.0,637.0,42.7,42460.0,23538.0,7106.0,924.0,13.0,3.0,154.0,Arkansas,25,13.30927271500000,05,0.11232676878191102,0.8638463408704109,0.00036469730123997083,0.0015803549720398735,0.018721128130318503,0.7340488968395945
1834,Jackson,17225.0,66900.0,581.0,39.9,33174.0,19848.0,13516.0,2143.0,17.0,7.0,485.0,Arkansas,67,26.37745585200000,05,0.12441219158200291,0.7846734397677794,0.00040638606676342525,0.0009869375907111755,0.02815674891146589,0.6336307214895268
1835,Hempstead,22018.0,79400.0,657.0,39.9,41355.0,20168.0,13067.0,6713.0,51.0,17.0,2786.0,Arkansas,57,29.59639032200000,05,0.3048869107094196,0.5934689799255155,0.0007720955581796712,0.0023162866745390135,0.12653283676991553,0.6243438785643354
1836,Sharp,17043.0,81000.0,549.0,47.4,33708.0,20721.0,16216.0,119.0,96.0,19.0,373.0,Arkansas,135,28.85813685800000,05,0.00698233879011911,0.9514756791644664,0.0011148272017837235,0.005632811124801971,0.021885818224490993,0.7458959856531936
1837,Stone,12446.0,113900.0,590.0,49.8,36162.0,20496.0,12024.0,9.0,63.0,14.0,236.0,Arkansas,137,20.62090823300000,05,0.0007231238952273823,0.9660935240237828,0.0011248593925759281,0.005061867266591676,0.01896191547485136,0.7321110715557138
1838,Washington,228529.0,167600.0,768.0,31.8,49629.0,27823.0,177357.0,8149.0,2207.0,5696.0,38052.0,Arkansas,143,253.92016704000000,05,0.03565849410796879,0.7760809350235638,0.024924626633818902,0.009657417658152794,0.16650840812325787,0.5066637348676415
1839,Baxter,41219.0,128800.0,678.0,52.1,41481.0,26004.0,39814.0,74.0,130.0,172.0,927.0,Arkansas,5,75.65521687900000,05,0.0017952885805089887,0.9659137776268226,0.00417283291685873,0.0031538853441374125,0.022489628569349086,0.7427906506121623
1840,Ashley,20537.0,71500.0,607.0,41.7,39635.0,22052.0,14737.0,5273.0,50.0,47.0,1097.0,Arkansas,3,21.24256434000000,05,0.2567560987486001,0.717582899157618,0.002288552368895165,0.002434630179675707,0.05341578614208502,0.6603983669429667
1841,Craighead,105701.0,138500.0,747.0,34.1,45868.0,26432.0,83979.0,14622.0,480.0,1328.0,5253.0,Arkansas,31,155.98965575000000,05,0.13833360138503892,0.7944957947417716,0.012563741118816283,0.004541111247764922,0.049696786217727364,0.6435217721305484
1842,Greene,44623.0,113100.0,704.0,37.9,47497.0,22874.0,42566.0,720.0,105.0,129.0,1244.0,Arkansas,55,78.45926416000000,05,0.016135176926696995,0.9539026959191448,0.0028908858660332114,0.0023530466351433118,0.027878000134459808,0.7342465753424657
1843,Lafayette,6915.0,63300.0,377.0,46.3,32412.0,26005.0,4196.0,2533.0,21.0,35.0,172.0,Arkansas,73,12.53844494200000,05,0.36630513376717283,0.6067968185104845,0.005061460592913955,0.003036876355748373,0.02487346348517715,0.6146853146853147
1844,Perry,10322.0,95400.0,652.0,43.5,46071.0,21699.0,9578.0,196.0,63.0,0.0,297.0,Arkansas,105,18.95537128400000,05,0.018988568106956018,0.9279209455531874,0.0,0.006103468320093005,0.028773493509009884,0.6985601486298189
1845,Phillips,19034.0,68200.0,577.0,38.5,29263.0,18402.0,6893.0,11921.0,6.0,11.0,343.0,Arkansas,107,25.56249915800000,05,0.6263003047178732,0.36214143112325314,0.0005779132079436797,0.00031522538615109805,0.018020384574971106,0.35179059398820656
1846,Poinsett,24054.0,75500.0,604.0,39.7,39277.0,19413.0,21306.0,1149.0,54.0,12.0,707.0,Arkansas,111,31.02475100500000,05,0.04776752307308556,0.8857570466450486,0.0004988775255674732,0.0022449488650536295,0.029392200881350295,0.7125097125097125
1847,Sevier,17193.0,79200.0,558.0,34.9,46667.0,20627.0,10858.0,874.0,364.0,61.0,5703.0,Arkansas,133,30.08466646300000,05,0.05083464200546734,0.6315360902692957,0.0035479555633106496,0.021171406967952073,0.3317047635665678,0.7194213064445418
1848,Yell,21573.0,110500.0,600.0,39.3,42361.0,21584.0,16956.0,542.0,116.0,241.0,4314.0,Arkansas,149,22.94473863700000,05,0.025123997589579568,0.785982478097622,0.011171371621934826,0.005377091735039169,0.1999721874565429,0.7156390743904333
1849,Calhoun,5202.0,69400.0,644.0,45.5,44022.0,24509.0,3962.0,1125.0,7.0,0.0,206.0,Arkansas,13,8.25531362000000,05,0.21626297577854672,0.7616301422529796,0.0,0.0013456362937331796,0.039600153787004995,0.6857646540326134
1850,Clark,22385.0,100900.0,611.0,34.1,39752.0,21571.0,15939.0,5374.0,86.0,156.0,1050.0,Arkansas,19,25.77136629000000,05,0.24007147643511279,0.712039312039312,0.006968952423497878,0.0038418583873129327,0.04690641054277418,0.5165376495425756
1851,Bradley,10948.0,77800.0,588.0,40.2,39510.0,22411.0,7158.0,3176.0,127.0,0.0,1654.0,Arkansas,11,16.57795930800000,05,0.29009864815491415,0.6538180489587139,0.0,0.011600292290829374,0.15107782243332116,0.5923898165891048
1852,Monroe,7249.0,64300.0,514.0,47.0,35190.0,22274.0,4058.0,2897.0,36.0,31.0,199.0,Arkansas,95,11.03711476900000,05,0.3996413298385984,0.5598013519106083,0.004276451924403366,0.0049662022347910055,0.02745206235342806,0.5162968099861304
1853,Polk,20163.0,90100.0,584.0,43.7,37035.0,20176.0,18538.0,91.0,331.0,157.0,1319.0,Arkansas,113,23.28217207400000,05,0.004513217279174726,0.9194068343004513,0.007786539701433319,0.016416207905569608,0.06541685265089521,0.8040335317701373
1854,Ouachita,24106.0,72200.0,518.0,42.3,34887.0,21520.0,13655.0,9904.0,48.0,15.0,546.0,Arkansas,103,31.90849888600000,05,0.4108520700240604,0.5664564838629387,0.0006222517215630964,0.001991205509001908,0.022649962664896706,0.5386009058882738
1855,Newton,7848.0,105100.0,539.0,49.1,39896.0,18907.0,7435.0,2.0,205.0,18.0,73.0,Arkansas,101,9.44446141510000,05,0.00025484199796126404,0.9473751274209989,0.0022935779816513763,0.026121304791029563,0.009301732925586137,0.7660538236077804
1856,Little River,12417.0,72200.0,567.0,42.6,45388.0,26216.0,9128.0,2762.0,143.0,44.0,107.0,Arkansas,81,23.03257211900000,05,0.22243698155754207,0.7351212047998712,0.0035435290327776436,0.011516469356527342,0.00861721832970927,0.6896881576430075
1857,Carroll,27887.0,126800.0,585.0,44.8,43505.0,24185.0,25826.0,335.0,188.0,334.0,4182.0,Arkansas,15,45.04399729100000,05,0.012012765804855309,0.9260945960483379,0.011976906802452756,0.006741492451679995,0.14996234804747732,0.6307863915225879
1858,Miller,43759.0,106500.0,714.0,38.9,41903.0,22938.0,30846.0,10844.0,477.0,180.0,1405.0,Arkansas,91,69.13026714000000,05,0.247811878699239,0.7049064192508969,0.0041134395210128205,0.010900614730683973,0.0321076807056834,0.7018830402088124
1859,Lake,64148.0,195400.0,968.0,45.6,42475.0,25404.0,49463.0,1562.0,2426.0,661.0,12830.0,California,33,51.24187898500000,06,0.024349940761987904,0.7710762611460996,0.01030429631477209,0.03781879403878531,0.20000623558022074,0.4326828870019595
1860,Mariposa,17540.0,269500.0,799.0,51.4,51199.0,29776.0,15579.0,166.0,397.0,243.0,1909.0,California,43,11.87365602800000,06,0.009464082098061573,0.8881984036488028,0.013854047890535917,0.022633979475484605,0.1088369441277081,0.5840937253576659
1861,Yuba,75493.0,231900.0,951.0,32.5,52624.0,23867.0,56344.0,2432.0,1079.0,5104.0,20990.0,California,115,124.47153319000000,06,0.03221490734240261,0.7463473434623078,0.06760891738306862,0.014292715880942605,0.2780390234856212,0.5726584920427863
1862,Contra Costa,1133247.0,582400.0,1702.0,39.4,93712.0,45524.0,648325.0,97333.0,5529.0,185065.0,288101.0,California,13,1608.64232090000000,06,0.08588860151405651,0.572095050770044,0.16330508706398517,0.004878901069228509,0.2542261307552546,0.2487392073792031
1863,Lassen,31185.0,184200.0,945.0,36.0,56362.0,21897.0,25672.0,2738.0,877.0,437.0,5834.0,California,35,6.73238319670000,06,0.08779862113195447,0.8232162898829566,0.01401314734648068,0.028122494789161456,0.18707712041045374,0.7196883314329152
1864,Santa Barbara,443738.0,549900.0,1576.0,33.7,71657.0,34229.0,344026.0,8626.0,4389.0,23863.0,200060.0,California,83,163.24346466000000,06,0.019439398924590637,0.7752908247659654,0.053777228905345045,0.00989097169951638,0.45085162866376105,0.3188318079485932
1865,Sonoma,501317.0,568700.0,1549.0,41.7,76753.0,39929.0,375519.0,7960.0,4854.0,20087.0,132985.0,California,97,313.74622239000000,06,0.015878176882092566,0.7490649628877537,0.040068459677210226,0.009682496304733333,0.2652712754604372,0.22230198094727416
1866,Imperial,180216.0,177100.0,818.0,32.4,45834.0,17590.0,115817.0,4591.0,1801.0,2684.0,151019.0,California,25,43.39919267700000,06,0.025474985572868113,0.6426565898699339,0.014893239224042261,0.009993563279620012,0.8379888578150664,0.26416585223846456
1867,Mono,14174.0,326400.0,1125.0,38.3,63018.0,33421.0,12017.0,105.0,527.0,339.0,3866.0,California,51,4.73731186890000,06,0.007407930012699309,0.8478199520248342,0.023917031183857768,0.03718075349230986,0.27275292789614786,0.4001137225170584
1868,Alameda,1643700.0,707800.0,1674.0,37.4,92574.0,44283.0,681725.0,177135.0,10712.0,486434.0,369061.0,California,1,2266.80383590000000,06,0.10776601569629495,0.41475025856299813,0.2959384315872726,0.006517004319523028,0.22453063211048244,0.14661009436528874
1869,Sacramento,1510023.0,330100.0,1184.0,36.0,63902.0,31311.0,875793.0,149064.0,10340.0,235474.0,347025.0,California,67,1607.93500160000000,06,0.09871637716776499,0.5799865300064966,0.1559406711023607,0.006847577818351111,0.22981438031076348,0.3393148946060465
1870,Napa,140530.0,603700.0,1621.0,41.1,84753.0,42677.0,102711.0,2867.0,1198.0,11373.0,47687.0,California,55,184.08552018000000,06,0.02040133779264214,0.730883085462179,0.08092933893118907,0.008524870134490856,0.33933679641357717,0.28369614808055793
1871,Monterey,433212.0,477200.0,1401.0,34.1,66676.0,28836.0,256709.0,11200.0,3221.0,24342.0,252588.0,California,53,132.26628890000000,06,0.025853392796136763,0.5925713045806672,0.056189579236032246,0.007435158767531832,0.5830586410348744,0.2615660230271048
1872,Sierra,2930.0,173200.0,888.0,55.5,48125.0,31972.0,2890.0,6.0,25.0,0.0,324.0,California,91,3.15264350380000,06,0.0020477815699658703,0.9863481228668942,0.0,0.008532423208191127,0.110580204778157,0.5726775956284152
1873,San Diego,3302833.0,526300.0,1569.0,35.6,74855.0,36156.0,2335447.0,166412.0,20980.0,390418.0,1106925.0,California,73,792.91438376000000,06,0.050384624351276615,0.7071041739016172,0.11820700592491355,0.006352122556605193,0.33514410204815076,0.3657118799755052
1874,Yolo,214977.0,395500.0,1266.0,31.0,65923.0,32598.0,145778.0,5834.0,1247.0,29612.0,67809.0,California,113,217.29866745000000,06,0.027137786833010043,0.6781097512757178,0.13774496806635128,0.0058006205314987186,0.3154244407541272,0.25263734925082226
1875,Humboldt,135768.0,296600.0,947.0,38.0,45528.0,26747.0,108784.0,1585.0,6797.0,4160.0,15360.0,California,23,37.99127697000000,06,0.011674326792764127,0.8012491897943551,0.030640504389841495,0.050063343350421306,0.11313417005479937,0.3101137629544611
1876,Alpine,1146.0,349000.0,540.0,44.3,64688.0,29041.0,723.0,9.0,311.0,8.0,105.0,California,3,1.52910513790000,06,0.007853403141361256,0.6308900523560209,0.006980802792321117,0.27137870855148344,0.09162303664921466,0.36046511627906974
1877,Mendocino,87422.0,356800.0,1100.0,42.8,49233.0,27395.0,73121.0,531.0,3591.0,1689.0,21679.0,California,45,24.74048157300000,06,0.00607398595319256,0.8364141749216444,0.019320079613827184,0.04107661686989545,0.2479810573997392,0.29052485524455
1878,Santa Cruz,273765.0,711000.0,1647.0,37.4,78041.0,39001.0,208476.0,2596.0,1375.0,12601.0,91676.0,California,87,613.82863485000000,06,0.009482585429108908,0.761514437565065,0.04602852811718079,0.00502255584168904,0.3348711486128614,0.17417967567399725
1879,Los Angeles,10098052.0,543400.0,1390.0,36.2,64251.0,32469.0,5186859.0,823987.0,70527.0,1469968.0,4893603.0,California,37,2473.50734980000000,06,0.08159860931593539,0.5136494642729112,0.14556946230817588,0.006984218342309982,0.48460861560229634,0.22413336252892868
1880,Riverside,2383286.0,330600.0,1311.0,35.3,63948.0,27142.0,1450134.0,153545.0,19281.0,152130.0,1154517.0,California,65,342.70320900000000,06,0.064425755028981,0.6084599162668685,0.0638320369439505,0.008090090740263654,0.4844223479683093,0.4435014526391719
1881,Santa Clara,1922200.0,913000.0,2126.0,37.0,116178.0,52451.0,865460.0,48058.0,9303.0,689176.0,495455.0,California,85,1493.20466620000000,06,0.02500156071168453,0.45024451149724276,0.35853501196545623,0.0048397669337217775,0.257754135885964,0.20580381947651655
1882,Marin,260295.0,959200.0,1970.0,46.5,110217.0,69275.0,203342.0,5709.0,737.0,15000.0,41335.0,California,41,497.31529990000000,06,0.02193280700743387,0.7811982558251215,0.05762692329856509,0.0028314028314028314,0.15880059163641252,0.15631888449304604
1883,Siskiyou,43540.0,186300.0,836.0,48.0,44200.0,28130.0,36971.0,632.0,1469.0,678.0,5336.0,California,93,6.93432237360000,06,0.014515388148828664,0.8491272393201653,0.0155718879191548,0.03373909049150207,0.12255397335783187,0.5534354870193247
1884,Shasta,179085.0,242500.0,1000.0,41.8,50905.0,27983.0,155840.0,2209.0,4704.0,5427.0,17605.0,California,89,47.69744351300000,06,0.012334924756400592,0.8702013010581567,0.03030404556495519,0.02626685652064662,0.0983052740318843,0.6467964973205251
1885,Del Norte,27424.0,204000.0,862.0,38.6,45258.0,22832.0,20958.0,785.0,2024.0,977.0,5340.0,California,15,27.63986387200000,06,0.02862456242707118,0.7642211201866977,0.035625729288214704,0.07380396732788798,0.19471995332555425,0.5371416614354467
1886,San Luis Obispo,281455.0,537900.0,1385.0,39.1,70699.0,35832.0,242078.0,5265.0,1900.0,10234.0,63002.0,California,79,85.77518008700000,06,0.018706365138299194,0.8600948641878808,0.03636105238848129,0.006750635092643584,0.2238439537403848,0.41600189616988503
1887,Glenn,27897.0,222000.0,788.0,36.6,47395.0,21736.0,23127.0,255.0,670.0,820.0,11504.0,California,21,21.60859994700000,06,0.009140767824497258,0.8290138724594043,0.029393841631716672,0.024016919382012402,0.4123740904039861,0.6111932418162619
1888,Butte,227075.0,248100.0,1016.0,37.1,48443.0,27537.0,186095.0,3477.0,2885.0,10151.0,36358.0,California,7,133.93669839000000,06,0.015312121545744798,0.8195309919630078,0.044703291863921614,0.012705053396454915,0.16011449961466476,0.4723954627265498
1889,Plumas,18699.0,234900.0,868.0,52.2,53270.0,32710.0,16654.0,194.0,428.0,200.0,1629.0,California,63,7.36644752470000,06,0.010374886357559229,0.8906358628803679,0.010695759131504359,0.022888924541419328,0.087116958126103,0.5601488218272013
1890,Kern,883053.0,205200.0,956.0,31.5,52479.0,22553.0,663592.0,48179.0,9488.0,41842.0,465842.0,California,29,110.69473510000000,06,0.05455957909661142,0.7514747132958044,0.04738333939185983,0.010744541947085849,0.5275357198265562,0.530727423893055
1891,Orange,3164182.0,652900.0,1777.0,37.8,85398.0,39590.0,1950902.0,54732.0,14466.0,635672.0,1080195.0,California,59,4005.61664590000000,06,0.017297361529772938,0.616558086734581,0.2008961557837065,0.0045717977031662525,0.3413820696786721,0.4234982100522663
1892,Calaveras,45235.0,297700.0,1286.0,52.1,58151.0,32494.0,41375.0,302.0,492.0,568.0,5297.0,California,9,45.00494911600000,06,0.006676246269481596,0.9146678456947054,0.012556648612799823,0.010876533657566044,0.11709959102464905,0.583981673582296
1893,Sutter,95872.0,260300.0,986.0,35.7,56955.0,26070.0,66752.0,2006.0,936.0,14635.0,29354.0,California,101,160.93959510000000,06,0.020923731642189587,0.6962616822429907,0.15265145193591456,0.009763017356475301,0.30617907209612816,0.5421949109566566
1894,San Mateo,765935.0,994100.0,2158.0,39.6,113776.0,57375.0,391024.0,17849.0,2922.0,215337.0,189002.0,California,81,1708.68185050000000,06,0.023303544034415452,0.5105185165843055,0.28114265570838254,0.003814945132419853,0.24675984254538572,0.1842619217262965
1895,Tuolumne,53932.0,278900.0,970.0,48.4,56493.0,33685.0,47189.0,926.0,997.0,749.0,6527.0,California,109,24.53001379800000,06,0.01716976933916784,0.8749721871986946,0.013887858785136839,0.01848624193428762,0.12102276941333531,0.5699792392964863
1896,San Joaquin,732212.0,313800.0,1159.0,34.1,61145.0,26145.0,411958.0,52023.0,4725.0,112997.0,301256.0,California,77,547.38885704000000,06,0.07104909507082648,0.5626212080654237,0.15432279175976357,0.006453049116922421,0.4114327544481653,0.39674170034706413
1897,Amador,37829.0,296400.0,1056.0,50.5,61198.0,30100.0,32989.0,790.0,305.0,499.0,5132.0,California,5,66.85820949900000,06,0.02088344920563589,0.8720558301831928,0.013190938169129503,0.008062597478125247,0.1356631155991435,0.5912371715349047
1898,Phillips,4318.0,155500.0,710.0,39.0,50724.0,29236.0,4158.0,12.0,11.0,15.0,944.0,Colorado,95,6.19977772600000,08,0.002779064381658175,0.9629458082445577,0.003473830477072719,0.0025474756831866605,0.21861973135710977,0.7680102915951973
1899,Archuleta,12908.0,295500.0,934.0,50.6,50753.0,31035.0,10810.0,249.0,192.0,133.0,2371.0,Colorado,7,10.39117334200000,08,0.019290362565850636,0.8374651378989774,0.010303687635574838,0.014874496436318562,0.18368453672141308,0.5810055865921788
1900,Denver,693417.0,357300.0,1217.0,34.4,63793.0,41196.0,530278.0,64881.0,6833.0,26143.0,209859.0,Colorado,31,4743.95526820000000,08,0.09356707435785393,0.7647317559275298,0.03770170041980511,0.009854099337051154,0.3026447289293455,0.1889095138796813
1901,Kiowa,1449.0,80100.0,594.0,40.4,39784.0,24012.0,1333.0,17.0,0.0,0.0,78.0,Colorado,61,0.79533487880000,08,0.011732229123533472,0.9199447895100069,0.0,0.0,0.053830227743271224,0.8514619883040936
1902,Huerfano,6583.0,157200.0,631.0,55.1,36705.0,25636.0,6199.0,38.0,115.0,0.0,2274.0,Colorado,55,4.33491959200000,08,0.005772444174388576,0.941667932553547,0.0,0.017469238948807534,0.34543521190946375,0.4977531060005287
1903,Baca,3563.0,82200.0,475.0,47.7,37500.0,23862.0,3377.0,35.0,57.0,0.0,381.0,Colorado,9,1.40156953360000,08,0.009823182711198428,0.9477968004490598,0.0,0.015997754701094585,0.10693236037047432,0.8142127264282397
1904,Chaffee,19164.0,335900.0,800.0,49.1,54580.0,29365.0,17857.0,366.0,42.0,153.0,1935.0,Colorado,15,20.08666911600000,08,0.019098309329993738,0.9317992068461699,0.007983719474013776,0.0021916092673763305,0.10097056981840952,0.4792
1905,Gilpin,5924.0,337400.0,1109.0,45.7,75120.0,48460.0,5566.0,15.0,171.0,0.0,548.0,Colorado,47,41.61373027600000,08,0.0025320729237002025,0.9395678595543552,0.0,0.028865631330182308,0.0925050641458474,0.4379194630872483
1906,Kit Carson,7635.0,140800.0,763.0,38.5,51046.0,27471.0,6885.0,195.0,33.0,25.0,1466.0,Colorado,63,3.28439890420000,08,0.025540275049115914,0.9017681728880157,0.0032743942370661427,0.004322200392927309,0.1920104780615586,0.8014586709886548
1907,Garfield,58538.0,337900.0,1215.0,36.3,72898.0,32491.0,51120.0,234.0,404.0,542.0,16487.0,Colorado,45,20.37744818300000,08,0.003997403396084595,0.8732788957600192,0.009258942908879702,0.006901499880419557,0.28164611021900304,0.4961088024178315
1908,Gunnison,16537.0,339400.0,1005.0,34.5,54979.0,30127.0,15748.0,103.0,162.0,83.0,1532.0,Colorado,51,5.39093430680000,08,0.006228457398560803,0.9522888069178207,0.005019048194956763,0.00979621454919272,0.09264074499606942,0.3494475138121547
1909,Jefferson,570427.0,366800.0,1285.0,40.4,78943.0,41930.0,517644.0,6639.0,4162.0,16243.0,87153.0,Colorado,59,762.59696552000000,08,0.011638649643162052,0.9074675637724021,0.028475159836403256,0.0072962885697907005,0.15278554486375995,0.4201415705328963
1910,Mineral,823.0,293600.0,719.0,58.6,61058.0,35229.0,728.0,18.0,9.0,5.0,79.0,Colorado,79,0.87809399670000,08,0.02187120291616039,0.8845686512758202,0.006075334143377886,0.010935601458080195,0.0959902794653706,0.5276073619631901
1911,Ouray,4722.0,419900.0,1139.0,53.0,62230.0,36138.0,4599.0,0.0,50.0,21.0,201.0,Colorado,91,9.14339739960000,08,0.0,0.9739517153748412,0.0044472681067344345,0.010588733587462939,0.042566709021601014,0.4081570996978852
1912,Rio Blanco,6465.0,203100.0,734.0,35.9,55543.0,27057.0,6038.0,25.0,39.0,6.0,650.0,Colorado,103,1.96338337980000,08,0.0038669760247486465,0.9339520494972932,0.0009280742459396752,0.0060324825986078886,0.10054137664346481,0.8089855072463769
